RecordId,Price,oldValue
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168534241181209,889 950 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168875767739626,315 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166419363572502,241 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168630684714902,153 837 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168112814216627,184 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168872178529271,345 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168872117363026,350 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166262506664494,158 305 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166307439676201,262 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167896710071558,178 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166306698944219,348 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168260499209284,443 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166547313618978,329 150 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d149278480328354,350 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168870947892139,398 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168111180203879,499 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168379517763270,257 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168067787940025,189 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168617279275383,236 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168865804010884,228 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164743804984926,260 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167681620456500,265 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166496417184977,246 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168483741764159,310 000 EUR,
